user_id,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,poutcome,y
BA2231617,28,technician,married,undergraduate,no,yes,no,cellular,may,thu,402,nonexistent,no
BA2231618,30,blue-collar,married,postgraduate,no,,,cellular,may,thu,155,failure,no
BA2231619,33,self-employed,divorced,undergraduate,no,yes,no,cellular,may,thu,130,nonexistent,no
BA2231620,33,self-employed,divorced,undergraduate,no,yes,no,cellular,may,thu,155,nonexistent,no
BA2231621,32,admin.,single,junior college,no,no,no,cellular,may,thu,290,nonexistent,no
BA2231622,60,admin.,single,undergraduate,no,yes,yes,cellular,may,thu,107,failure,no
BA2231623,60,admin.,single,undergraduate,no,no,no,cellular,may,thu,87,nonexistent,no
BA2231624,38,technician,single,high school,,yes,yes,cellular,may,thu,754,nonexistent,no
BA2231625,29,services,married,junior college,no,yes,yes,telephone,may,thu,29,nonexistent,no
BA2231626,33,self-employed,divorced,undergraduate,no,no,no,cellular,may,thu,345,nonexistent,no
BA2231627,29,services,married,junior college,no,no,no,cellular,may,thu,48,nonexistent,no
BA2231628,29,services,married,junior college,no,yes,no,cellular,may,thu,92,nonexistent,no
BA2231629,29,blue-collar,married,postgraduate,no,yes,no,cellular,may,thu,193,nonexistent,no
BA2231630,37,student,single,undergraduate,,no,no,telephone,may,thu,149,failure,no
BA2231631,30,blue-collar,married,postgraduate,no,no,no,cellular,may,thu,252,failure,no
BA2231632,52,entrepreneur,married,high school,no,yes,no,cellular,may,thu,69,failure,no
BA2231633,52,entrepreneur,married,high school,no,yes,no,cellular,may,thu,198,failure,no
BA2231634,33,services,married,high school,no,no,no,telephone,may,thu,63,failure,no
BA2231635,34,admin.,single,,no,yes,no,cellular,may,thu,172,failure,no
BA2231636,43,blue-collar,married,postgraduate,no,yes,no,cellular,may,thu,83,nonexistent,no
BA2231637,42,blue-collar,married,undergraduate,,yes,no,cellular,may,thu,462,nonexistent,no
BA2231638,33,services,married,high school,no,yes,no,cellular,may,thu,397,failure,no
BA2231639,36,admin.,married,junior college,no,no,no,cellular,may,thu,229,nonexistent,no
BA2231640,32,admin.,single,junior college,no,yes,yes,cellular,may,thu,1046,nonexistent,yes
BA2231641,32,admin.,single,junior college,no,no,no,cellular,may,thu,1145,failure,no
BA2231642,30,blue-collar,single,postgraduate,no,no,no,cellular,may,thu,159,failure,no
BA2231643,32,services,married,high school,,no,no,cellular,may,thu,56,failure,no
BA2231644,28,admin.,divorced,undergraduate,no,yes,no,cellular,may,thu,1148,nonexistent,yes
BA2231645,40,unemployed,married,junior college,no,yes,no,cellular,may,thu,609,nonexistent,no
BA2231646,25,blue-collar,single,postgraduate,no,yes,no,cellular,may,thu,133,nonexistent,no
BA2231647,51,services,divorced,high school,no,no,no,cellular,may,thu,502,failure,no
BA2231648,25,blue-collar,single,postgraduate,no,yes,no,cellular,may,thu,162,nonexistent,no
BA2231649,38,technician,single,junior college,no,yes,no,cellular,may,thu,855,failure,yes
BA2231650,30,blue-collar,single,postgraduate,no,yes,no,cellular,may,thu,542,nonexistent,yes
BA2231651,35,blue-collar,married,postgraduate,,no,no,cellular,may,thu,91,failure,no
BA2231652,34,unemployed,single,undergraduate,no,yes,no,cellular,may,thu,245,nonexistent,no
BA2231653,40,blue-collar,married,postgraduate,no,yes,no,cellular,may,thu,123,nonexistent,no
BA2231654,39,blue-collar,divorced,,no,yes,no,cellular,may,thu,40,nonexistent,no
BA2231655,35,blue-collar,married,postgraduate,,no,no,cellular,may,thu,234,failure,no
BA2231656,39,blue-collar,divorced,,no,no,no,cellular,may,thu,126,nonexistent,no
BA2231657,28,technician,single,high school,no,yes,yes,cellular,may,thu,609,success,yes
BA2231658,45,blue-collar,divorced,postgraduate,,yes,no,cellular,may,thu,219,nonexistent,no
BA2231659,57,retired,married,postgraduate,no,yes,no,cellular,may,thu,128,nonexistent,no
BA2231660,57,retired,married,postgraduate,no,no,yes,cellular,may,thu,93,failure,no
BA2231661,57,retired,married,postgraduate,no,yes,no,cellular,may,thu,189,success,no
BA2231662,37,blue-collar,divorced,high school,no,yes,no,cellular,may,thu,217,nonexistent,no
BA2231663,29,services,married,postgraduate,no,yes,no,cellular,may,thu,302,failure,no
BA2231664,26,services,single,undergraduate,no,yes,no,cellular,may,thu,223,nonexistent,no
BA2231665,44,blue-collar,married,postgraduate,no,yes,no,cellular,may,thu,102,nonexistent,no
BA2231666,36,blue-collar,married,postgraduate,no,no,no,cellular,may,thu,11,nonexistent,no
BA2231667,55,self-employed,married,postgraduate,no,yes,no,cellular,may,thu,1191,nonexistent,no
BA2231668,35,blue-collar,married,postgraduate,no,yes,no,cellular,may,thu,406,nonexistent,no
BA2231669,42,blue-collar,married,postgraduate,,yes,yes,cellular,may,thu,36,nonexistent,no
BA2231670,28,blue-collar,single,high school,no,no,no,cellular,may,thu,16,nonexistent,no
BA2231671,26,services,single,undergraduate,no,yes,no,cellular,may,thu,551,failure,no
BA2231672,38,blue-collar,divorced,high school,no,yes,no,cellular,may,thu,158,failure,no
BA2231673,28,blue-collar,single,high school,no,no,no,cellular,may,thu,278,nonexistent,no
BA2231674,38,blue-collar,divorced,high school,no,no,no,cellular,may,thu,192,failure,no
BA2231675,37,blue-collar,married,postgraduate,no,no,no,cellular,may,thu,79,nonexistent,no
BA2231676,34,blue-collar,married,postgraduate,no,no,no,cellular,may,thu,273,nonexistent,no
BA2231677,35,blue-collar,married,postgraduate,,yes,no,cellular,may,thu,143,failure,no
BA2231678,34,blue-collar,married,postgraduate,no,no,yes,cellular,may,thu,346,nonexistent,no
BA2231679,38,blue-collar,divorced,high school,no,yes,no,cellular,may,thu,272,nonexistent,no
BA2231680,38,blue-collar,divorced,high school,no,no,no,cellular,may,thu,282,nonexistent,no
BA2231681,33,admin.,married,high school,no,no,yes,cellular,may,thu,147,failure,no
BA2231682,34,management,married,postgraduate,no,yes,no,cellular,may,thu,60,nonexistent,no
BA2231683,43,blue-collar,married,postgraduate,,no,yes,cellular,may,thu,50,failure,no
BA2231684,45,management,married,undergraduate,no,yes,no,cellular,may,thu,239,nonexistent,no
BA2231685,38,technician,married,undergraduate,no,,,cellular,may,thu,86,failure,no
BA2231686,41,management,married,postgraduate,,no,no,cellular,may,thu,163,nonexistent,no
BA2231687,37,blue-collar,married,postgraduate,no,yes,yes,cellular,may,thu,356,nonexistent,no
BA2231688,31,services,divorced,high school,,no,no,cellular,may,thu,124,nonexistent,no
BA2231689,36,technician,single,high school,no,yes,no,cellular,may,thu,229,nonexistent,no
BA2231690,36,technician,single,high school,no,yes,no,cellular,may,thu,208,failure,no
BA2231691,31,services,divorced,high school,,yes,no,cellular,may,thu,236,nonexistent,no
BA2231692,45,management,married,undergraduate,no,no,no,cellular,may,thu,647,failure,yes
BA2231693,36,technician,single,high school,no,yes,no,cellular,may,thu,426,nonexistent,no
BA2231694,43,blue-collar,married,postgraduate,,yes,no,cellular,may,thu,625,nonexistent,yes
BA2231695,38,blue-collar,married,postgraduate,no,yes,no,cellular,may,thu,259,nonexistent,no
BA2231696,51,services,divorced,postgraduate,no,no,yes,cellular,may,thu,122,failure,no
BA2231697,38,admin.,married,high school,no,yes,yes,cellular,may,thu,574,nonexistent,yes
BA2231698,41,management,married,undergraduate,no,no,yes,cellular,may,thu,35,nonexistent,no
BA2231699,32,unemployed,single,undergraduate,no,no,no,cellular,may,thu,213,failure,no
BA2231700,31,technician,married,junior college,,yes,no,cellular,may,thu,46,nonexistent,no
BA2231701,42,blue-collar,single,postgraduate,no,no,no,cellular,may,thu,128,nonexistent,no
BA2231702,41,management,married,undergraduate,no,yes,no,cellular,may,thu,93,nonexistent,no
BA2231703,29,admin.,single,postgraduate,,yes,no,cellular,may,thu,983,nonexistent,yes
BA2231704,35,technician,single,junior college,no,yes,no,cellular,may,thu,49,nonexistent,no
BA2231705,49,admin.,divorced,high school,no,yes,no,cellular,may,thu,168,failure,no
BA2231706,35,technician,single,junior college,no,yes,no,cellular,may,thu,141,nonexistent,no
BA2231707,36,technician,divorced,junior college,no,no,no,cellular,may,thu,31,nonexistent,no
BA2231708,47,management,married,undergraduate,,yes,no,cellular,may,thu,72,nonexistent,no
BA2231709,31,technician,married,junior college,no,yes,no,cellular,may,thu,232,nonexistent,no
BA2231710,39,services,single,junior college,,yes,no,cellular,may,thu,199,failure,no
BA2231711,39,admin.,married,postgraduate,no,yes,no,cellular,may,thu,279,nonexistent,no
BA2231712,36,blue-collar,married,postgraduate,no,yes,yes,cellular,may,thu,314,nonexistent,no
BA2231713,35,blue-collar,married,postgraduate,,yes,no,cellular,may,thu,282,nonexistent,no
BA2231714,35,blue-collar,married,postgraduate,,yes,no,cellular,may,thu,282,failure,no
BA2231715,37,technician,married,junior college,no,yes,no,cellular,may,thu,63,nonexistent,no
BA2231716,35,blue-collar,married,postgraduate,,no,no,cellular,may,thu,391,nonexistent,no
BA2231717,48,blue-collar,married,postgraduate,no,,,cellular,may,thu,313,failure,no
BA2231718,47,self-employed,married,postgraduate,,no,no,cellular,may,thu,168,nonexistent,no
BA2231719,30,admin.,single,undergraduate,no,no,no,cellular,may,thu,199,nonexistent,no
BA2231720,47,services,married,high school,no,no,no,cellular,may,thu,176,nonexistent,no
BA2231721,35,blue-collar,married,,no,no,no,cellular,may,thu,446,failure,no
BA2231722,35,blue-collar,married,postgraduate,,yes,no,cellular,may,thu,275,nonexistent,no
BA2231723,37,self-employed,married,postgraduate,no,no,no,cellular,may,thu,281,nonexistent,no
BA2231724,33,admin.,single,undergraduate,no,yes,no,cellular,may,thu,143,nonexistent,no
BA2231725,24,student,single,undergraduate,no,yes,no,cellular,may,thu,362,failure,no
BA2231726,35,admin.,married,undergraduate,no,yes,yes,cellular,may,thu,165,nonexistent,no
BA2231727,41,blue-collar,married,postgraduate,,yes,yes,cellular,may,thu,65,nonexistent,no
BA2231728,33,admin.,single,undergraduate,no,yes,no,cellular,may,thu,320,nonexistent,no
BA2231729,37,services,married,postgraduate,no,yes,no,cellular,may,thu,166,nonexistent,no
BA2231730,40,technician,married,undergraduate,no,yes,no,cellular,may,thu,248,nonexistent,no
BA2231731,41,blue-collar,married,postgraduate,,no,no,cellular,may,thu,170,nonexistent,no
BA2231732,26,blue-collar,single,postgraduate,no,no,yes,cellular,may,thu,54,failure,no
BA2231733,44,technician,divorced,junior college,no,no,no,cellular,may,thu,569,failure,no
BA2231734,41,blue-collar,married,postgraduate,,yes,no,cellular,may,thu,220,nonexistent,no
BA2231735,43,services,married,high school,no,no,no,cellular,may,thu,57,failure,no
BA2231736,33,blue-collar,married,postgraduate,no,no,no,cellular,may,thu,490,nonexistent,no
BA2231737,33,admin.,married,high school,no,yes,no,cellular,may,thu,59,nonexistent,no
BA2231738,36,blue-collar,married,postgraduate,no,yes,no,cellular,may,thu,158,failure,no
BA2231739,36,blue-collar,married,postgraduate,no,no,no,cellular,may,thu,147,nonexistent,no
BA2231740,35,blue-collar,married,postgraduate,no,yes,yes,cellular,may,thu,195,nonexistent,no
BA2231741,35,blue-collar,married,postgraduate,no,no,no,cellular,may,thu,134,failure,no
BA2231742,37,services,married,postgraduate,no,no,yes,cellular,may,thu,447,failure,no
BA2231743,43,admin.,single,high school,no,yes,no,cellular,may,thu,304,nonexistent,no
BA2231744,35,services,married,junior college,no,no,no,cellular,may,thu,293,nonexistent,no
BA2231745,31,management,married,undergraduate,no,no,yes,cellular,may,thu,130,failure,no
BA2231746,32,services,married,high school,no,yes,no,cellular,may,thu,1129,nonexistent,yes
BA2231747,34,blue-collar,married,postgraduate,,yes,no,cellular,may,thu,41,failure,no
BA2231748,32,admin.,married,undergraduate,no,yes,no,cellular,may,thu,242,failure,no
BA2231749,39,technician,married,junior college,no,yes,yes,cellular,may,thu,113,nonexistent,no
BA2231750,34,blue-collar,married,postgraduate,,no,no,cellular,may,thu,263,failure,no
BA2231751,37,blue-collar,married,postgraduate,no,yes,no,cellular,may,thu,199,nonexistent,no
BA2231752,49,blue-collar,married,postgraduate,no,yes,no,cellular,may,thu,105,failure,no
BA2231753,33,admin.,single,undergraduate,no,yes,no,cellular,may,thu,332,failure,no
BA2231754,38,management,married,,no,no,no,cellular,may,thu,155,failure,no
BA2231755,37,blue-collar,married,postgraduate,no,yes,no,cellular,may,thu,271,nonexistent,no
BA2231756,32,admin.,married,high school,no,no,yes,cellular,may,thu,142,failure,no
BA2231757,32,technician,single,high school,no,yes,no,cellular,may,thu,491,nonexistent,no
BA2231758,34,admin.,married,undergraduate,no,yes,no,cellular,may,thu,141,nonexistent,no
BA2231759,37,admin.,married,high school,no,no,no,cellular,may,thu,176,nonexistent,no
BA2231760,34,admin.,married,high school,no,no,yes,cellular,may,thu,154,nonexistent,no
BA2231761,32,blue-collar,married,junior college,,yes,no,cellular,may,thu,196,failure,no
BA2231762,37,admin.,married,high school,no,yes,no,cellular,may,thu,290,failure,no
BA2231763,34,technician,married,undergraduate,no,yes,no,telephone,may,thu,309,nonexistent,no
BA2231764,34,technician,married,undergraduate,no,yes,no,cellular,may,thu,69,nonexistent,no
BA2231765,28,admin.,single,high school,,yes,yes,cellular,may,thu,275,nonexistent,no
BA2231766,29,blue-collar,married,postgraduate,no,no,no,cellular,may,thu,481,nonexistent,yes
BA2231767,45,admin.,divorced,postgraduate,,yes,no,cellular,may,thu,355,nonexistent,no
BA2231768,34,services,single,high school,no,yes,no,cellular,may,thu,230,nonexistent,no
BA2231769,34,services,single,high school,no,yes,no,telephone,may,thu,207,nonexistent,no
BA2231770,35,admin.,single,high school,no,yes,yes,cellular,may,thu,326,nonexistent,no
BA2231771,33,blue-collar,single,postgraduate,no,yes,yes,cellular,may,thu,468,failure,no
BA2231772,37,blue-collar,married,postgraduate,no,yes,no,cellular,may,thu,125,failure,no
BA2231773,56,blue-collar,married,postgraduate,no,no,no,cellular,may,thu,118,nonexistent,no
BA2231774,31,blue-collar,married,postgraduate,no,yes,no,cellular,may,thu,172,nonexistent,no
BA2231775,23,student,single,postgraduate,no,yes,yes,cellular,may,thu,6,nonexistent,no
BA2231776,40,management,married,undergraduate,no,yes,no,cellular,may,thu,188,nonexistent,no
BA2231777,45,technician,married,junior college,no,no,no,cellular,may,thu,55,nonexistent,no
BA2231778,39,management,single,undergraduate,,no,no,cellular,may,thu,412,nonexistent,no
BA2231779,40,management,married,undergraduate,no,no,no,cellular,may,thu,245,nonexistent,no
BA2231780,38,blue-collar,single,postgraduate,no,no,yes,cellular,may,thu,213,nonexistent,no
BA2231781,31,blue-collar,single,high school,no,yes,no,cellular,may,thu,361,nonexistent,no
BA2231782,40,blue-collar,married,postgraduate,no,yes,no,cellular,may,thu,160,nonexistent,no
BA2231783,26,admin.,single,postgraduate,,yes,no,cellular,may,thu,661,nonexistent,yes
BA2231784,37,management,divorced,undergraduate,no,no,no,cellular,may,thu,51,nonexistent,no
BA2231785,45,technician,married,junior college,no,no,no,cellular,may,thu,183,nonexistent,no
BA2231786,27,blue-collar,single,postgraduate,,yes,no,cellular,may,thu,99,nonexistent,no
BA2231787,27,blue-collar,single,postgraduate,,yes,no,cellular,may,thu,110,nonexistent,no
BA2231788,27,blue-collar,single,postgraduate,,yes,yes,cellular,may,thu,101,nonexistent,no
BA2231789,45,technician,divorced,high school,no,yes,no,cellular,may,thu,174,failure,no
BA2231790,35,services,single,high school,no,yes,no,cellular,may,thu,66,failure,no
BA2231791,33,technician,married,undergraduate,no,no,no,cellular,may,thu,191,nonexistent,no
BA2231792,35,services,single,high school,no,yes,yes,cellular,may,thu,332,nonexistent,no
BA2231793,39,management,married,undergraduate,no,yes,no,cellular,may,thu,162,nonexistent,no
BA2231794,39,management,married,undergraduate,no,yes,no,cellular,may,thu,55,nonexistent,no
BA2231795,42,admin.,divorced,high school,no,yes,no,cellular,may,thu,304,failure,no
BA2231796,39,management,married,undergraduate,no,yes,no,cellular,may,thu,141,nonexistent,no
BA2231797,38,unemployed,divorced,high school,,yes,no,cellular,may,thu,43,nonexistent,no
BA2231798,27,blue-collar,single,postgraduate,,yes,yes,cellular,may,thu,623,nonexistent,yes
BA2231799,32,services,married,high school,no,no,no,cellular,may,thu,213,nonexistent,no
BA2231800,42,blue-collar,married,postgraduate,no,yes,no,cellular,may,thu,56,nonexistent,no
BA2231801,42,blue-collar,married,postgraduate,no,yes,no,cellular,may,thu,219,nonexistent,no
BA2231802,28,technician,single,postgraduate,no,yes,no,cellular,may,thu,263,failure,no
BA2231803,50,admin.,married,postgraduate,no,,,cellular,may,thu,446,failure,no
BA2231804,27,blue-collar,married,postgraduate,no,no,no,cellular,may,thu,267,failure,no
BA2231805,27,blue-collar,married,postgraduate,no,yes,no,cellular,may,thu,135,nonexistent,no
BA2231806,40,services,married,high school,,no,no,cellular,may,thu,67,failure,no
BA2231807,38,blue-collar,married,postgraduate,,no,no,cellular,may,thu,228,nonexistent,no
BA2231808,39,blue-collar,married,postgraduate,no,yes,no,cellular,may,thu,476,nonexistent,yes
BA2231809,41,blue-collar,married,postgraduate,no,yes,no,cellular,may,thu,118,nonexistent,no
BA2231810,39,blue-collar,married,high school,,no,no,cellular,may,thu,207,failure,no
BA2231811,36,blue-collar,married,postgraduate,no,no,no,cellular,may,thu,193,nonexistent,no
BA2231812,41,management,married,undergraduate,no,no,no,cellular,may,thu,247,nonexistent,no
BA2231813,42,services,single,high school,no,no,no,cellular,may,thu,122,nonexistent,no
BA2231814,42,services,married,junior college,no,yes,no,cellular,may,thu,103,failure,no
BA2231815,45,blue-collar,married,postgraduate,no,,,cellular,may,thu,67,nonexistent,no
BA2231816,37,blue-collar,single,undergraduate,,no,no,cellular,may,thu,159,failure,no
BA2231817,45,technician,divorced,high school,no,yes,no,cellular,may,thu,121,nonexistent,no
BA2231818,45,admin.,married,high school,no,yes,no,cellular,may,thu,182,failure,no
BA2231819,27,student,single,high school,no,yes,no,cellular,may,thu,101,failure,no
BA2231820,39,management,married,junior college,no,yes,no,cellular,may,thu,156,success,no
BA2231821,34,services,single,high school,no,no,no,cellular,may,thu,957,nonexistent,yes
BA2231822,44,self-employed,divorced,junior college,no,yes,no,cellular,may,thu,652,failure,no
BA2231823,36,technician,married,junior college,no,yes,no,cellular,may,thu,258,nonexistent,no
BA2231824,32,blue-collar,married,postgraduate,no,no,no,cellular,may,thu,72,nonexistent,no
BA2231825,36,blue-collar,married,,no,yes,no,cellular,may,thu,349,failure,no
BA2231826,34,management,married,undergraduate,,yes,no,cellular,may,thu,281,nonexistent,no
BA2231827,43,self-employed,married,junior college,no,yes,no,cellular,may,thu,104,nonexistent,no
BA2231828,37,management,single,undergraduate,no,no,no,telephone,may,thu,287,nonexistent,no
BA2231829,51,management,divorced,undergraduate,no,yes,no,cellular,may,thu,154,failure,no
BA2231830,27,services,single,high school,no,yes,no,cellular,may,thu,193,nonexistent,no
BA2231831,52,technician,married,junior college,no,no,no,cellular,may,thu,94,nonexistent,no
BA2231832,27,services,single,high school,no,yes,yes,cellular,may,thu,356,failure,no
BA2231833,39,management,single,undergraduate,no,no,no,cellular,may,thu,122,nonexistent,no
BA2231834,43,management,single,undergraduate,no,yes,no,telephone,may,thu,140,nonexistent,no
BA2231835,36,technician,divorced,junior college,no,yes,no,cellular,may,thu,135,nonexistent,no
BA2231836,59,retired,divorced,high school,,no,no,cellular,may,thu,97,failure,no
BA2231837,48,admin.,divorced,undergraduate,no,yes,no,cellular,may,thu,590,nonexistent,no
BA2231838,37,services,married,high school,no,yes,no,cellular,may,thu,87,success,no
BA2231839,32,admin.,divorced,high school,no,yes,no,cellular,may,thu,633,nonexistent,no
BA2231840,34,admin.,single,undergraduate,no,yes,no,cellular,may,thu,92,nonexistent,no
BA2231841,48,blue-collar,married,postgraduate,no,no,yes,cellular,may,thu,370,success,no
BA2231842,42,blue-collar,single,postgraduate,no,yes,no,cellular,may,thu,560,nonexistent,no
BA2231843,34,admin.,single,,no,yes,no,cellular,may,thu,473,nonexistent,no
BA2231844,43,blue-collar,married,postgraduate,no,no,no,cellular,may,thu,352,nonexistent,no
BA2231845,51,services,divorced,high school,,yes,no,cellular,may,thu,295,failure,no
BA2231846,39,entrepreneur,married,postgraduate,no,no,no,cellular,may,thu,121,nonexistent,no
BA2231847,41,admin.,single,high school,no,yes,no,cellular,may,thu,360,nonexistent,no
BA2231848,39,blue-collar,married,postgraduate,no,yes,yes,cellular,may,thu,195,failure,no
BA2231849,33,services,married,postgraduate,no,no,no,cellular,may,thu,225,failure,no
BA2231850,37,blue-collar,single,undergraduate,,yes,no,cellular,may,thu,166,nonexistent,no
BA2231851,33,admin.,single,undergraduate,no,yes,yes,cellular,may,thu,589,nonexistent,no
BA2231852,39,unemployed,married,postgraduate,no,no,no,cellular,may,thu,228,nonexistent,no
BA2231853,58,technician,divorced,undergraduate,no,no,no,cellular,may,thu,101,failure,no
BA2231854,41,blue-collar,divorced,postgraduate,no,yes,no,cellular,may,thu,102,nonexistent,no
BA2231855,32,admin.,married,undergraduate,no,yes,yes,cellular,may,thu,178,nonexistent,no
BA2231856,32,admin.,married,undergraduate,no,no,no,cellular,may,thu,235,nonexistent,no
BA2231857,34,services,married,junior college,,yes,yes,cellular,may,thu,18,nonexistent,no
BA2231858,37,blue-collar,married,postgraduate,no,no,no,cellular,may,thu,253,failure,no
BA2231859,27,technician,married,junior college,no,no,no,cellular,may,thu,347,failure,yes
BA2231860,40,technician,single,undergraduate,no,no,no,telephone,may,thu,430,failure,no
BA2231861,32,admin.,married,undergraduate,no,yes,no,cellular,may,thu,100,failure,no
BA2231862,32,admin.,married,undergraduate,no,no,no,cellular,may,thu,1030,success,yes
BA2231863,31,services,divorced,high school,,no,no,cellular,may,thu,45,failure,no
BA2231864,46,blue-collar,married,postgraduate,no,yes,no,cellular,may,thu,127,failure,no
BA2231865,36,blue-collar,married,postgraduate,no,no,no,cellular,may,thu,56,failure,no
BA2231866,39,technician,married,junior college,no,yes,no,cellular,may,thu,1254,failure,no
BA2231867,55,technician,married,undergraduate,no,yes,yes,cellular,may,thu,895,failure,yes
BA2231868,28,services,married,postgraduate,,yes,yes,cellular,may,thu,65,failure,no
BA2231869,35,blue-collar,married,postgraduate,no,no,no,cellular,may,thu,270,nonexistent,no
BA2231870,29,entrepreneur,married,high school,no,no,no,telephone,may,thu,325,nonexistent,no
BA2231871,27,admin.,married,high school,no,no,yes,cellular,may,thu,279,failure,no
BA2231872,37,management,married,undergraduate,,no,yes,cellular,may,thu,195,nonexistent,no
BA2231873,29,entrepreneur,married,high school,no,yes,no,cellular,may,thu,539,nonexistent,no
BA2231874,27,admin.,married,high school,no,no,no,cellular,may,thu,643,nonexistent,no
BA2231875,34,blue-collar,married,postgraduate,,no,yes,cellular,may,thu,262,nonexistent,no
BA2231876,41,self-employed,married,postgraduate,no,no,no,cellular,may,thu,54,nonexistent,no
BA2231877,29,admin.,married,high school,no,yes,no,cellular,may,thu,798,nonexistent,yes
BA2231878,36,blue-collar,married,postgraduate,no,no,no,cellular,may,thu,115,nonexistent,no
BA2231879,50,admin.,married,postgraduate,no,no,no,cellular,may,thu,95,nonexistent,no
BA2231880,37,unemployed,married,postgraduate,no,yes,no,cellular,may,thu,425,failure,no
BA2231881,33,blue-collar,married,junior college,,no,no,cellular,may,thu,153,nonexistent,no
BA2231882,38,admin.,single,undergraduate,no,no,yes,cellular,may,thu,266,failure,no
BA2231883,43,blue-collar,married,postgraduate,no,yes,no,cellular,may,thu,57,nonexistent,no
BA2231884,26,admin.,single,postgraduate,,yes,no,cellular,may,thu,33,failure,no
BA2231885,35,blue-collar,married,postgraduate,,yes,no,cellular,may,thu,330,failure,no
BA2231886,35,management,married,undergraduate,no,no,no,cellular,may,thu,304,failure,no
BA2231887,27,blue-collar,single,high school,no,no,yes,cellular,may,thu,308,failure,no
BA2231888,54,admin.,married,high school,no,yes,no,cellular,may,thu,594,nonexistent,yes
BA2231889,56,blue-collar,married,postgraduate,,no,no,cellular,may,thu,373,nonexistent,no
BA2231890,41,blue-collar,married,postgraduate,,yes,no,cellular,may,thu,87,nonexistent,no
BA2231891,41,blue-collar,married,postgraduate,,,,cellular,may,thu,314,nonexistent,no
BA2231892,31,services,single,high school,no,no,yes,cellular,may,thu,50,failure,no
BA2231893,46,blue-collar,single,postgraduate,,no,yes,cellular,may,thu,245,failure,no
BA2231894,46,management,married,undergraduate,no,yes,no,cellular,may,thu,247,failure,no
BA2231895,35,management,married,undergraduate,no,no,no,cellular,may,thu,437,failure,no
BA2231896,46,management,married,undergraduate,no,yes,no,cellular,may,thu,458,nonexistent,no
BA2231897,34,blue-collar,married,postgraduate,no,yes,yes,cellular,may,thu,96,failure,no
BA2231898,49,technician,single,high school,no,no,yes,cellular,may,thu,253,nonexistent,no
BA2231899,36,admin.,married,junior college,no,no,no,cellular,may,thu,271,nonexistent,no
BA2231900,36,services,married,high school,no,no,no,cellular,may,thu,227,nonexistent,no
BA2231901,31,services,married,high school,no,,,cellular,may,thu,582,failure,no
BA2231902,32,technician,single,junior college,no,no,yes,cellular,may,thu,423,nonexistent,no
BA2231903,30,entrepreneur,divorced,postgraduate,no,no,no,cellular,may,thu,422,nonexistent,no
BA2231904,33,admin.,single,undergraduate,no,no,yes,cellular,may,thu,49,failure,no
BA2231905,44,blue-collar,married,postgraduate,no,no,yes,cellular,may,thu,244,nonexistent,no
BA2231906,31,management,single,undergraduate,no,yes,no,cellular,may,thu,924,nonexistent,no
BA2231907,35,blue-collar,married,postgraduate,no,no,no,cellular,may,thu,126,nonexistent,no
BA2231908,35,services,married,junior college,no,yes,no,cellular,may,thu,188,nonexistent,no
BA2231909,59,blue-collar,married,postgraduate,no,no,no,cellular,may,thu,190,failure,no
BA2231910,33,blue-collar,married,postgraduate,no,yes,no,cellular,may,thu,580,nonexistent,no
BA2231911,46,admin.,married,undergraduate,no,no,no,cellular,may,thu,227,nonexistent,no
BA2231912,59,blue-collar,married,postgraduate,no,no,no,cellular,may,thu,600,failure,no
BA2231913,33,blue-collar,married,postgraduate,,yes,no,cellular,may,thu,580,nonexistent,no
BA2231914,40,admin.,married,postgraduate,no,yes,yes,cellular,may,thu,639,success,no
BA2231915,30,blue-collar,married,postgraduate,no,no,no,cellular,may,thu,244,nonexistent,no
BA2231916,31,admin.,married,undergraduate,no,no,no,cellular,may,thu,245,nonexistent,no
BA2231917,36,blue-collar,single,postgraduate,no,no,yes,cellular,may,thu,178,nonexistent,no
BA2231918,44,blue-collar,married,postgraduate,no,no,no,cellular,may,thu,212,nonexistent,no
BA2231919,34,technician,married,junior college,no,,,cellular,may,thu,35,nonexistent,no
BA2231920,40,blue-collar,married,postgraduate,no,yes,yes,cellular,may,thu,227,nonexistent,no
BA2231921,33,admin.,divorced,undergraduate,no,no,yes,cellular,may,thu,201,nonexistent,no
BA2231922,37,services,married,postgraduate,no,yes,no,cellular,may,thu,158,nonexistent,no
BA2231923,37,admin.,married,high school,no,no,yes,cellular,may,thu,198,nonexistent,no
BA2231924,35,blue-collar,single,postgraduate,no,no,no,cellular,may,thu,1806,nonexistent,yes
BA2231925,48,blue-collar,married,junior college,no,no,no,cellular,may,thu,146,failure,no
BA2231926,54,admin.,married,high school,no,no,no,cellular,may,thu,202,nonexistent,no
BA2231927,44,blue-collar,married,postgraduate,no,no,no,cellular,may,thu,556,nonexistent,no
BA2231928,34,blue-collar,married,postgraduate,,no,no,cellular,may,thu,728,nonexistent,no
BA2231929,39,technician,married,junior college,no,no,no,cellular,may,thu,189,nonexistent,no
BA2231930,37,services,married,high school,no,no,no,cellular,may,thu,262,nonexistent,no
BA2231931,28,admin.,single,high school,,no,no,cellular,may,thu,1391,nonexistent,yes
BA2231932,30,services,single,high school,no,no,no,cellular,may,thu,132,nonexistent,no
BA2231933,28,services,married,postgraduate,,no,no,telephone,may,thu,11,nonexistent,no
